organism	tf_locus_tag	tf_name	tf_ortho_names	tg_locus_tag	tg_name	tg_ortho_names	interaction	ortho_pox	ortho_ani	ortho_ncr	ortho_sce	tfbs_count
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005821	PECH_005821	NFU1	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005825	PECH_005825	HUL4	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005827	PECH_005827	NGG1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005828	PECH_005828	NPR2	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005834	PECH_005834	IMG1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005841	PECH_005841	RTT109	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005843	PECH_005843	YAR1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005849	PECH_005849	SHH3	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005851	PECH_005851	APM1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005852	PECH_005852	PCS60	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005857	PECH_005857	HSV2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005858	PECH_005858	CDC11	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005859	PECH_005859	ROM2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005862	PECH_005862	HOC1,OCH1	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005866	PECH_005866	TCD2	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005870	PECH_005870		NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005874	PECH_005874	VPS34	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005876	PECH_005876	MTG1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005877	PECH_005877	ISY1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005883	PECH_005883	PFA3	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005899	PECH_005899	EFM4	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005903	PECH_005903	RLP24	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005907	PECH_005907	YTA12	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005909	PECH_005909	TOP3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005914	PECH_005914	VAM7	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005916	PECH_005916	TMH18	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005917	PECH_005917	DPS1	NaN	1	0	0	1	5
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005918	PECH_005918		NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005920	PECH_005920	SEC21	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005921	PECH_005921	PLP2	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005922	PECH_005922	YAP3	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005923	PECH_005923	HRR25	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005926	PECH_005926	KOG1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005930	PECH_005930	MGR2	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005940	PECH_005940	RRP40	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005941	PECH_005941	SSZ1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005942	PECH_005942	SUR7	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005945	PECH_005945	RSM22	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005947	PECH_005947	ATP18	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005958	PECH_005958	ATM1	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005961	PECH_005961	VAC14	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005962	PECH_005962	RAD54	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005964	PECH_005964	BUD20	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005965	PECH_005965	ACO1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005967	PECH_005967	TPS1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005971	PECH_005971	PAC1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005972	PECH_005972	STU2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005973	PECH_005973	RPL8A,RPL8B	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005974	PECH_005974	MRX8	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005981	PECH_005981		NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005984	PECH_005984	TFA2	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005985	PECH_005985	RIB3	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005988	PECH_005988	CHK1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005989	PECH_005989	UBC11	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005998	PECH_005998	NIT3	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_005999	PECH_005999	RPL31A,RPL31B	NaN	1	0	0	1	8
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006007	PECH_006007	GSP1,GSP2	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006008	PECH_006008	NAS2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006010	PECH_006010	RTC3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006017	PECH_006017	TIM50	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006019	PECH_006019	MPR1	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006020	PECH_006020	RPD3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006021	PECH_006021	RPL23A,RPL23B	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006022	PECH_006022	TED1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006030	PECH_006030	BMH1,BMH2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006043	PECH_006043	UTR2	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006045	PECH_006045	PHO8	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006053	PECH_006053	RPL34A,RPL34B	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006054	PECH_006054	PRP8	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006058	PECH_006058	COX4	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006059	PECH_006059	TPN1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006064	PECH_006064	DOM34	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006073	PECH_006073	CRC1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006082	PECH_006082	TOP2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006090	PECH_006090	NMA111	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006093	PECH_006093	CNS1	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006098	PECH_006098	RPS18A,RPS18B	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006099	PECH_006099	PRC1	NaN	1	0	0	1	4
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006100	PECH_006100	SDO1	NaN	1	0	0	1	5
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006108	PECH_006108	GAD1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006115	PECH_006115	DSK2	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006116	PECH_006116	RSE1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006118	PECH_006118	CTS2	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006119	PECH_006119	UTP10	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006123	PECH_006123	ERG20	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006124	PECH_006124	CDC23	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006126	PECH_006126	PRP9	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006127	PECH_006127	FAL1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006131	PECH_006131	VMA1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006132	PECH_006132	VPS1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006138	PECH_006138	DLD2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006141	PECH_006141	TIM22	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006142	PECH_006142	YCG1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006144	PECH_006144	PRE6	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006157	PECH_006157	CAB5	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006161	PECH_006161	STE23	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006162	PECH_006162	HDA1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006163	PECH_006163	TDH1,TDH2,TDH3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006164	PECH_006164	SND3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006165	PECH_006165	HTZ1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006172	PECH_006172	RFC3	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006173	PECH_006173	ARC18	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006174	PECH_006174	GCD10	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006177	PECH_006177	RSN1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006180	PECH_006180	RAD14	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006184	PECH_006184	UGA2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006186	PECH_006186	NOP7	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006187	PECH_006187	GAB1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006190	PECH_006190	MSY1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006192	PECH_006192	MSH6	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006196	PECH_006196		NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006201	PECH_006201	MSD1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006202	PECH_006202	COX10	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006210	PECH_006210	TGL4,TGL5	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006213	PECH_006213	RPN2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006216	PECH_006216	SPT5	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006229	PECH_006229	PRX1	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006231	PECH_006231	ALD2,ALD3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006232	PECH_006232		NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006261	PECH_006261	HSP60	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006264	PECH_006264	MTM1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006268	PECH_006268	DHR2	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006271	PECH_006271	RPL30	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006273	PECH_006273	RET3	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006274	PECH_006274	RQC2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006275	PECH_006275	SUA5	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006276	PECH_006276	AAH1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006281	PECH_006281	PHB2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006282	PECH_006282	RMT2	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006284	PECH_006284	MCM4	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006286	PECH_006286	VTC4	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006291	PECH_006291	CDC9	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006294	PECH_006294	DIA3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006295	PECH_006295	RRT8	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006298	PECH_006298	TIF5	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006300	PECH_006300	THI6	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006303	PECH_006303	IAH1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006306	PECH_006306	DFR1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006309	PECH_006309	RRP45	NaN	1	0	0	1	4
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006310	PECH_006310	DRS2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006319	PECH_006319	DIP5	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006320	PECH_006320	ECM14	NaN	1	0	0	1	5
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006328	PECH_006328	ARP6	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006332	PECH_006332	RPL13A,RPL13B	NaN	1	0	0	1	6
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006334	PECH_006334	TOF1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006347	PECH_006347	TFB2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006356	PECH_006356	APL3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006357	PECH_006357		NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006361	PECH_006361	SAH1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006372	PECH_006372	CKB2	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006378	PECH_006378	PRP5	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006396	PECH_006396	TIM44	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006397	PECH_006397	SGT2	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006400	PECH_006400	OLA1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006401	PECH_006401	HIR1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006412	PECH_006412	BUD6	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006432	PECH_006432	AAD16	NaN	0	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006433	PECH_006433	AAD14	NaN	0	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006445	PECH_006445	PGC1	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006460	PECH_006460	MPH2	NaN	0	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006470	PECH_006470	MRPL19	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006471	PECH_006471	SVF1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006472	PECH_006472	DYN1	NaN	1	0	0	1	5
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006475	PECH_006475	TAP42	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006479	PECH_006479	RIO2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006480	PECH_006480	RPN1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006481	PECH_006481	MLH1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006482	PECH_006482	PPS1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006483	PECH_006483	ATG18	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006485	PECH_006485	SSP120	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006487	PECH_006487	PRP43	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006488	PECH_006488	HSL7	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006495	PECH_006495	TRM2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006496	PECH_006496	ARP3	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006498	PECH_006498	TFB4	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006500	PECH_006500	GDE1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006503	PECH_006503	TBF1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006504	PECH_006504	TAF10	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006505	PECH_006505	RSM19	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	cpc-1,GCN4	PECH_006506	PECH_006506	,ARG82	+	1	0	1	1	11
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006508	PECH_006508	ZTA1	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006511	PECH_006511	CLP1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006513	PECH_006513	RDI1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006514	PECH_006514	PPG1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006515	PECH_006515	APL6	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006518	PECH_006518	GCN3	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006520	PECH_006520		NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006523	PECH_006523	PSD1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006525	PECH_006525		NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006526	PECH_006526	RPS22A,RPS22B	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006527	PECH_006527	KAP95	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006537	PECH_006537		NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006538	PECH_006538	SHH4	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006542	PECH_006542	ADE12	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006544	PECH_006544	PPR1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006546	PECH_006546		NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006547	PECH_006547	MTG2	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006551	PECH_006551	CDC45	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006552	PECH_006552	GPI8	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006554	PECH_006554	PEX7	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006559	PECH_006559	TYS1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006567	PECH_006567	PAP1	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006569	PECH_006569	MIR1	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006577	PECH_006577	TYW1	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006582	PECH_006582	POP5	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006583	PECH_006583	GPN2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006585	PECH_006585	RKI1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006592	PECH_006592	MAE1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006594	PECH_006594	ELC1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006595	PECH_006595	OAR1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006596	PECH_006596	UBA2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006600	PECH_006600	ZPR1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006616	PECH_006616	MVP1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006619	PECH_006619	PEP5	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006624	PECH_006624	RRB1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006625	PECH_006625	TEM1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006633	PECH_006633	SEY1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006635	PECH_006635	TUF1	NaN	1	0	0	1	3
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006637	PECH_006637	GDA1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006643	PECH_006643	TUL1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006644	PECH_006644	GCV3	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006645	PECH_006645	MRP17	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006647	PECH_006647	CHS7	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006649	PECH_006649	ALY2	NaN	1	0	0	1	7
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006651	PECH_006651	PUB1	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006653	PECH_006653	DUG3	NaN	1	0	0	1	4
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006654	PECH_006654	MGM1	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006656	PECH_006656	NDE1	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006662	PECH_006662	MRPL10	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006666	PECH_006666	YPQ2	NaN	1	0	0	1	4
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006668	PECH_006668	LCB2	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006670	PECH_006670	MAS2	NaN	1	0	0	1	0
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006671	PECH_006671	TOM22	NaN	1	0	0	1	2
Pucsensis	PECH_000633	PECH_000633	GCN4	PECH_006678	PECH_006678	ERP5	NaN	1	0	0	1	1
Pucsensis	PECH_000633	PECH_000633	cpc-1,GCN4	PECH_006681	PECH_006681	met-8,MET6	-	1	0	1	1	1
