organism	tf_locus_tag	tf_name	tf_ortho_names	tg_locus_tag	tg_name	tg_ortho_names	interaction	ortho_pox	ortho_ani	ortho_ncr	ortho_sce	tfbs_count
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00638	PDE_00638		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00643	PDE_00643	ods	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00650	PDE_00650	ve-1	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00663	PDE_00663		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00676	PDE_00676		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00679	PDE_00679		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00704	PDE_00704		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00710	PDE_00710		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00785	PDE_00785		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00820	PDE_00820		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00845	PDE_00845		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00897	PDE_00897	ham-8	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00928	PDE_00928	cys-16	+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00930	PDE_00930		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00955	PDE_00955		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00965	PDE_00965		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00975	PDE_00975		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00981	PDE_00981		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00990	PDE_00990		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_00995	ALA1		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01023	PDE_01023		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01048	PDE_01048		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01074	PDE_01074		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01177	PDE_01177		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01202	PDE_01202		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01265	PDE_01265		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01280	PDE_01280		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01286	PDE_01286		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01303	PDE_01303		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01322	PDE_01322		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01342	PDE_01342		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01345	PDE_01345		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01354	PDE_01354		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01375	PDE_01375		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01380	PDE_01380		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01385	PDE_01385	asd-1	+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01401	PDE_01401		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01405	PDE_01405		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01421	PDE_01421		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01425	PDE_01425		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01436	PDE_01436	hac-1	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01451	PDE_01451	cel-1	+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01453	PDE_01453	cel-2	+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01507	PDE_01507		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01531	PDE_01531	wc-1	-	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01540	PDE_01540		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01576	MET3	cys-11	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01577	PDE_01577		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01611	PDE_01611		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01629	PDE_01629		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01639	PDE_01639		NaN	0	0	1	0	5
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01641	PDE_01641	ncw-1	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01663	PDE_01663		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01679	PDE_01679	col-22	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01685	PDE_01685		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01693	PDE_01693		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01734	PDE_01734		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01760	PDE_01760		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01777	PDE_01777		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01786	PDE_01786		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01797	PDE_01797		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01801	PDE_01801		+	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01825	PDE_01825		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01852	PDE_01852		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01892	PDE_01892		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01907	PDE_01907		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01913	PDE_01913		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01949	PDE_01949		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01953	PDE_01953		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01979	PDE_01979		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_01985	PDE_01985		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02003	PDE_02003		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02019	PDE_02019		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02023	PDE_02023		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02029	NsdD	sub-1	NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02071	PDE_02071		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02076	PDE_02076		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02093	PDE_02093		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02144	PDE_02144		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02149	PDE_02149		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02160	PDE_02160		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02166	PDE_02166		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02172	PDE_02172		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02184	PDE_02184		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02186	PDE_02186	pho-4	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02205	PDE_02205		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02207	PDE_02207		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02230	PDE_02230		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02247	PDE_02247		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02250	PDE_02250		NaN	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02311	PDE_02311		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02321	PDE_02321		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02324	PDE_02324		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02341	PDE_02341		NaN	0	0	1	0	4
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02342	PDE_02342		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02376	PDE_02376		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02465	PDE_02465		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02490	PDE_02490	gfa1	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02520	PDE_02520		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02561	PDE_02561	ck-1b	NaN	0	0	1	0	14
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02574	PDE_02574		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02583	PDE_02583		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02598	PDE_02598		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02632	PDE_02632		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02633	PDE_02633		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02638	PDE_02638		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02711	PDE_02711		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02722	PDE_02722	mek-1	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02741	PDE_02741	vad-3	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02743	PDE_02743	erg-3	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02760	PDE_02760	gnn	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02794	PDE_02794		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02801	PDE_02801		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02816	PDE_02816		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02817	PDE_02817		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02826	PDE_02826		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02834	PDE_02834		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02836	PDE_02836		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02869	PDE_02869		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02875	PDE_02875	cax	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02878	PDE_02878		+	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02883	PDE_02883		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02905	PDE_02905	gh3-5	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02929	PDE_02929	xr	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	nsdD	PDE_02932	abaA	abaA	-	0	1	0	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02937	PDE_02937		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02940	PDE_02940		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02960	PDE_02960		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02983	PDE_02983	acon-2	NaN	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_02996	PDE_02996		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03000	PDE_03000		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03028	PDE_03028		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03036	PDE_03036	ppm-1	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03065	PDE_03065	inl	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03092	flbA	flbA	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	nsdD	PDE_03112	PDE_03112	eglC	+	0	1	0	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03116	PDE_03116		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03119	PDE_03119		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03155	PDE_03155		NaN	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03164	PDE_03164		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03166	PDE_03166		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03216	PDE_03216		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03255	PDE_03255	ccg-14	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03268	PDE_03268		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03292	PDE_03292		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03296	PDE_03296	lyz	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03304	PDE_03304		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03316	PDE_03316		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03319	PDE_03319		NaN	0	0	1	0	3
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03322	PDE_03322		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03360	PDE_03360		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03374	PDE_03374		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03382	PDE_03382		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03403	PDE_03403		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03414	PDE_03414		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03415	PDE_03415		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03416	PDE_03416		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03440	PDE_03440		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03497	PDE_03497	ena-1	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03543	PDE_03543		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03548	PDE_03548		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03557	PDE_03557		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03569	PDE_03569		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03575	PDE_03575		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03587	PDE_03587		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03620	PDE_03620		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03700	PDE_03700		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03701	PDE_03701	ad-5	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03702	PDE_03702		+	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03725	PDE_03725	nor-1	NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03738	PDE_03738		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03784	PDE_03784		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03786	PDE_03786		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03799	PDE_03799		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03805	PDE_03805		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03831	PDE_03831		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03841	PDE_03841		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03860	PDE_03860		NaN	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03914	PDE_03914		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03927	PDE_03927		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03936	PDE_03936		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03945	PDE_03945	kal-1	NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_03975	PDE_03975		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04032	PDE_04032	,bli-4	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04045	PDE_04045		NaN	0	0	1	0	3
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04046	ClrA	clr-1	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04073	PDE_04073		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04074	PDE_04074		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04080	PDE_04080		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04085	PDE_04085		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04109	PDE_04109	gh18-9	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04138	PDE_04138		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04142	PDE_04142		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04144	PDE_04144		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04147	PDE_04147	pho-2	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04166	PDE_04166	pyr-4	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04175	PDE_04175		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04204	PDE_04204	pdx-2	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04208	PDE_04208		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04229	PDE_04229		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04241	PDE_04241		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04271	PDE_04271		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04300	PDE_04300	mig-12	+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04324	PDE_04324		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04331	PDE_04331		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04364	PDE_04364		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04373	PDE_04373		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04386	PDE_04386		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04395	PDE_04395	trk	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04397	PDE_04397		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04403	PDE_04403		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04407	PDE_04407		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04432	PDE_04432		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04448	PDE_04448		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04457	PDE_04457		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04490	PDE_04490		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04504	PDE_04504		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04566	PDE_04566		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04581	PDE_04581		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04633	PDE_04633	sah-2	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04634	PDE_04634	ph7	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04635	PDE_04635		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04637	PDE_04637		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04640	PDE_04640		NaN	0	0	1	0	3
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04666	PDE_04666		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04667	PDE_04667		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04671	PDE_04671		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04677	PDE_04677		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04682	PDE_04682		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04683	PDE_04683	gh13-3	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04685	PDE_04685		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04688	PDE_04688	mcb	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04693	PDE_04693		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04705	PDE_04705		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04757	GET3		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04771	PDE_04771		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04772	PDE_04772	aga-1	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04812	PDE_04812		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04831	PDE_04831		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04835	PDE_04835	gna-2	+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04889	PDE_04889		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04898	PDE_04898	gh18-5	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04899	PDE_04899		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04908	PDE_04908		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04919	PDE_04919		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04924	PDE_04924		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04925	PDE_04925		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	nsdD	PDE_04936	PDE_04936	ppoC	-	0	1	0	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04938	PDE_04938	ccg-9	+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04954	PDE_04954		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_04996	PDE_04996		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05036	PDE_05036		NaN	0	0	1	0	2
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05058	PDE_05058		NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05084	PDE_05084	gel-5	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05103	PDE_05103		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05118	PDE_05118		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05132	PDE_05132		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05138	PDE_05138		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05157	PDE_05157		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05158	PDE_05158		+	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05176	PDE_05176		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05184	PDE_05184		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05194	PDE_05194		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05196	PDE_05196	mus-40	+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05210	PDE_05210	gh11-1	NaN	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05212	PDE_05212		NaN	0	0	1	0	1
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05223	PDE_05223		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05230	PDE_05230		+	0	0	1	0	0
Poxalicum	PDE_02029	NsdD	sub-1	PDE_05282	PDE_05282		NaN	0	0	1	0	0
