#TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T184685_2.00	F196_2.00	TS12_2.00	M03038_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXC2_3	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03046_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03047_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ3_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03048_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ3_3	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03052_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03053_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03054_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxg1_3	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03055_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03056_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03057_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_3	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03058_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxj3_4	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03061_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxk1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03062_2.00	MS33_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	Foxk1_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03736_2.00	MS45_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	slp1_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03737_2.00	MS45_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	slp1_2	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M03738_2.00	MS45_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	slp2_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04809_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04810_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ2_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04825_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXK1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04826_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXK1_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04827_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXI1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04828_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXI1_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04829_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXI1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04830_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXI1_FL_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04839_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXG1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04840_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXG1_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04841_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXC2_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04842_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXC2_eDBD_HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04843_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXC2_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04844_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXC2_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04859_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ3_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M04860_2.00	MS62_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ3_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M06195_2.00	MS19_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	slp1_NAR_FBgn0003430	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M06196_2.00	MS19_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	slp2_SANGER_5_FBgn0004567	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M06474_2.00	MS31_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	MA0458.1	B1H	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M07473_2.00	MS31_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	MA0317.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M07474_2.00	MS31_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	MA0297.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M08118_2.00	MS31_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	MA1103.1	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M08120_2.00	MS31_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	MA0852.2	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M08554_2.00	MS13_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	YCR065W_570	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M08556_2.00	MS13_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	YNL068C_830	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09084_2.00	MS27_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ2_HUMAN.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09094_2.00	MS27_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXK1_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09095_2.00	MS27_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXI1_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09098_2.00	MS27_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ3_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09100_2.00	MS27_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ2_MOUSE.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09102_2.00	MS27_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXJ3_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09109_2.00	MS27_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXI1_MOUSE.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09113_2.00	MS27_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	FOXK1_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M09669_2.00	MS29_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	slp1	Misc	iDMMPMM	Misc	Kulakovskiy	2009	20067172	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M10527_2.00	MS59_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	V$FOXJ2_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M10528_2.00	MS59_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	V$FOXJ2_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M10556_2.00	MS59_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	V$HFH3_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T184685_2.00	F196_2.00	TS12_2.00	M10559_2.00	MS59_2.00	AN2854	ANIA_02854	Aspergillus_nidulans	I	Forkhead	Forkhead	1	0.663506654180558	V$FKHL14_Q2	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192052_2.00	F201_2.00	TS12_2.00	M01237_2.00	MS57_2.00	AN0176	ANIA_00176	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	pTH11832	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192053_2.00	F201_2.00	TS12_2.00	M02016_2.00	MS64_2.00	AN3607	lreB	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	pTH8611	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192054_2.00	F201_2.00	TS12_2.00	M02017_2.00	MS64_2.00	AN8667	areA	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	pTH8624	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192054_2.00	F201_2.00	TS12_2.00	M03761_2.00	MS45_2.00	AN8667	areA	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	GATAe_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192054_2.00	F201_2.00	TS12_2.00	M03762_2.00	MS45_2.00	AN8667	areA	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	GATAe_2	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192054_2.00	F201_2.00	TS12_2.00	M03763_2.00	MS45_2.00	AN8667	areA	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	GATAe_3	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192054_2.00	F201_2.00	TS12_2.00	M06208_2.00	MS19_2.00	AN8667	areA	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	GATAe_SANGER_5_FBgn0038391	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192054_2.00	F201_2.00	TS12_2.00	M10601_2.00	MS59_2.00	AN8667	areA	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	F$NIT2_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M00049_2.00	MS01_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	GAT1_2166	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M00051_2.00	MS01_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	GZF3_2167	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M00052_2.00	MS01_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	DAL80_2083	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M01546_2.00	MS63_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	Gat1	PBM	Zhu09	PBM	Zhu	2009	19158363	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M01548_2.00	MS63_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	Gzf3	PBM	Zhu09	PBM	Zhu	2009	19158363	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M07478_2.00	MS31_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	MA0300.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M07480_2.00	MS31_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	MA0309.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M07481_2.00	MS31_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	MA0289.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M08560_2.00	MS13_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	YFL021W_962	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M08562_2.00	MS13_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	YJL110C_593	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192055_2.00	F201_2.00	TS12_2.00	M08564_2.00	MS13_2.00	AN6221	ANIA_06221	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	YKR034W_1355	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192056_2.00	F201_2.00	TS12_2.00	.	.	AN6828	ANIA_06828	Aspergillus_nidulans	N	GATA	GATA	1	0.80190444105386	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192057_2.00	F201_2.00	TS12_2.00	M01236_2.00	MS57_2.00	AN3435	lreA	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	pTH9706	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T192058_2.00	F201_2.00	TS12_2.00	M01235_2.00	MS57_2.00	AN3152	nsdD	Aspergillus_nidulans	I	GATA	GATA	1	0.80190444105386	pTH8614	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T198847_2.00	F215_2.00	TS12_2.00	.	.	AN4878	ANIA_04878	Aspergillus_nidulans	N	Grainyhead	CP2	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T200063_2.00	F216_2.00	TS12_2.00	.	.	AN3974	ANIA_03974	Aspergillus_nidulans	N	GRAS	GRAS	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T205320_2.00	F223_2.00	TS12_2.00	M02056_2.00	MS64_2.00	AN1217	ANIA_01217	Aspergillus_nidulans	D	Homeodomain	Homeobox	1	0.598692764790911	pTH5818	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T205321_2.00	F223_2.00	TS12_2.00	M01239_2.00	MS57_2.00	AN0885	ANIA_00885	Aspergillus_nidulans	D	Homeodomain	Homeobox	1	0.598692764790911	pEX0388	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T205322_2.00	F223_2.00	TS12_2.00	M02074_2.00	MS64_2.00	AN2009	ANIA_02009	Aspergillus_nidulans	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5547	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
