#TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T144869_2.00	F135_2.00	TS69_2.00	M01196_2.00	MS57_2.00	NCU05909	NCU05909	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH8895	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144870_2.00	F135_2.00	TS69_2.00	.	.	NCU06145	NCU06145	Neurospora_crassa	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144871_2.00	F135_2.00	TS69_2.00	M01886_2.00	MS64_2.00	NCU06186	NCU06186	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH9024	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144872_2.00	F135_2.00	TS69_2.00	M01197_2.00	MS57_2.00	NCU06487	NCU06487	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH10205	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144872_2.00	F135_2.00	TS69_2.00	M01887_2.00	MS64_2.00	NCU06487	NCU06487	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH8951	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144873_2.00	F135_2.00	TS69_2.00	M01888_2.00	MS64_2.00	NCU06503	NCU06503	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH8898	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144874_2.00	F135_2.00	TS69_2.00	M01889_2.00	MS64_2.00	NCU06907	NCU06907	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH9682	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144875_2.00	F135_2.00	TS69_2.00	.	.	NCU06919	NCU06919	Neurospora_crassa	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144876_2.00	F135_2.00	TS69_2.00	.	.	NCU06920	NCU06920	Neurospora_crassa	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144877_2.00	F135_2.00	TS69_2.00	M01890_2.00	MS64_2.00	NCU07952	NCU07952	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH9003	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144878_2.00	F135_2.00	TS69_2.00	M01891_2.00	MS64_2.00	NCU08159	NCU08159	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH9689	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144879_2.00	F135_2.00	TS69_2.00	M01198_2.00	MS57_2.00	NCU08807	cre-1	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH8711	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144880_2.00	F135_2.00	TS69_2.00	M01892_2.00	MS64_2.00	NCU09333	NCU09333	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH8940	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144881_2.00	F135_2.00	TS69_2.00	M01186_2.00	MS57_2.00	NCU09496	NCU09496	Neurospora_crassa	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH11144	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144882_2.00	F135_2.00	TS69_2.00	M01199_2.00	MS57_2.00	NCU09576	NCU09576	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH10254	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144883_2.00	F135_2.00	TS69_2.00	.	.	NCU10006	NCU10006	Neurospora_crassa	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T158806_2.00	F136_2.00	TS69_2.00	M01893_2.00	MS64_2.00	NCU02173	NCU02173	Neurospora_crassa	D	C2H2 ZF,Zinc cluster	zf-C2H2,Zn_clus	2	0.7	pTH9665	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T158807_2.00	F136_2.00	TS69_2.00	M01894_2.00	MS64_2.00	NCU02787	NCU02787	Neurospora_crassa	D	C2H2 ZF,Zinc cluster	zf-C2H2,Zn_clus	2	0.7	pTH9671	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T158808_2.00	F136_2.00	TS69_2.00	M01895_2.00	MS64_2.00	NCU02853	NCU02853	Neurospora_crassa	D	C2H2 ZF,Zinc cluster	zf-C2H2,Zn_clus	2	0.7	pTH9698	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T158809_2.00	F136_2.00	TS69_2.00	.	.	NCU04561	mld-1	Neurospora_crassa	N	C2H2 ZF,Zinc cluster	zf-C2H2,Zn_clus	2	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T160776_2.00	F138_2.00	TS69_2.00	M08452_2.00	MS31_2.00	NCU03033	NCU03033	Neurospora_crassa	I	CBF/NF-Y	CBFB_NFYA	1	0.7	MA0313.1	COMPILED	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T162547_2.00	F141_2.00	TS69_2.00	M01898_2.00	MS64_2.00	NCU00392	NCU00392	Neurospora_crassa	D	CENPB	CENP-B_N	1	0.7	pTH9311	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T162547_2.00	F141_2.00	TS69_2.00	M01899_2.00	MS64_2.00	NCU00392	NCU00392	Neurospora_crassa	D	CENPB	CENP-B_N	1	0.7	pTH9658	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T164170_2.00	F156_2.00	TS69_2.00	.	.	NCU04773	NCU04773	Neurospora_crassa	N	Copper fist	Copper-fist	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T164171_2.00	F156_2.00	TS69_2.00	.	.	NCU04830	NCU04830	Neurospora_crassa	N	Copper fist	Copper-fist	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T181971_2.00	F182_2.00	TS69_2.00	.	.	NCU05145	NCU05145	Neurospora_crassa	N	FAR1	FAR1	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T181972_2.00	F182_2.00	TS69_2.00	.	.	NCU06551	NCU06551	Neurospora_crassa	N	FAR1	FAR1	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T181973_2.00	F182_2.00	TS69_2.00	.	.	NCU06975	NCU06975	Neurospora_crassa	N	FAR1	FAR1	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T189570_2.00	F196_2.00	TS69_2.00	M01991_2.00	MS64_2.00	NCU00019	NCU00019	Neurospora_crassa	D	Forkhead	Forkhead	1	0.663506654180558	pTH9655	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T189571_2.00	F196_2.00	TS69_2.00	M01992_2.00	MS64_2.00	NCU06173	NCU06173	Neurospora_crassa	D	Forkhead	Forkhead	1	0.663506654180558	pTH8896	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T189572_2.00	F196_2.00	TS69_2.00	M01993_2.00	MS64_2.00	NCU08634	NCU08634	Neurospora_crassa	D	Forkhead	Forkhead	1	0.663506654180558	pTH9730	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T189573_2.00	F196_2.00	TS69_2.00	.	.	NCU11138	NCU11138	Neurospora_crassa	N	Forkhead	Forkhead	1	0.663506654180558	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196897_2.00	F201_2.00	TS69_2.00	M02016_2.00	MS64_2.00	NCU00902	wc-2	Neurospora_crassa	D	GATA	GATA	1	0.80190444105386	pTH8611	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196898_2.00	F201_2.00	TS69_2.00	M01235_2.00	MS57_2.00	NCU01154	sub-1	Neurospora_crassa	D	GATA	GATA	1	0.80190444105386	pTH8614	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196899_2.00	F201_2.00	TS69_2.00	.	.	NCU01461	NCU01461	Neurospora_crassa	N	GATA	GATA	1	0.80190444105386	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196900_2.00	F201_2.00	TS69_2.00	M01236_2.00	MS57_2.00	NCU02356	wc-1	Neurospora_crassa	D	GATA	GATA	1	0.80190444105386	pTH9706	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196901_2.00	F201_2.00	TS69_2.00	.	.	NCU03649	NCU03649	Neurospora_crassa	N	GATA	GATA	1	0.80190444105386	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196902_2.00	F201_2.00	TS69_2.00	M01237_2.00	MS57_2.00	NCU07728	sre	Neurospora_crassa	D	GATA	GATA	1	0.80190444105386	pTH11832	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196903_2.00	F201_2.00	TS69_2.00	.	.	NCU07893	NCU07893	Neurospora_crassa	N	GATA	GATA	1	0.80190444105386	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196904_2.00	F201_2.00	TS69_2.00	M02017_2.00	MS64_2.00	NCU09068	nit-2	Neurospora_crassa	D	GATA	GATA	1	0.80190444105386	pTH8624	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196904_2.00	F201_2.00	TS69_2.00	M10601_2.00	MS59_2.00	NCU09068	nit-2	Neurospora_crassa	D	GATA	GATA	1	0.80190444105386	F$NIT2_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M00049_2.00	MS01_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	GAT1_2166	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M00051_2.00	MS01_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	GZF3_2167	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M00052_2.00	MS01_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	DAL80_2083	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M01546_2.00	MS63_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	Gat1	PBM	Zhu09	PBM	Zhu	2009	19158363	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M01548_2.00	MS63_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	Gzf3	PBM	Zhu09	PBM	Zhu	2009	19158363	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M07478_2.00	MS31_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	MA0300.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M07480_2.00	MS31_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	MA0309.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M07481_2.00	MS31_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	MA0289.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M08560_2.00	MS13_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	YFL021W_962	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M08562_2.00	MS13_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	YJL110C_593	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T196905_2.00	F201_2.00	TS69_2.00	M08564_2.00	MS13_2.00	NCU15829	asd-4	Neurospora_crassa	I	GATA	GATA	1	0.80190444105386	YKR034W_1355	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T199597_2.00	F215_2.00	TS69_2.00	.	.	NCU06095	csp-2	Neurospora_crassa	N	Grainyhead	CP2	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T230059_2.00	F223_2.00	TS69_2.00	.	.	NCU00100	NCU00100	Neurospora_crassa	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T230060_2.00	F223_2.00	TS69_2.00	M02222_2.00	MS64_2.00	NCU03070	NCU03070	Neurospora_crassa	D	Homeodomain	Homeobox	1	0.598692764790911	pTH5859	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T230060_2.00	F223_2.00	TS69_2.00	M02223_2.00	MS64_2.00	NCU03070	NCU03070	Neurospora_crassa	D	Homeodomain	Homeobox	1	0.598692764790911	pTH9699	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T230061_2.00	F223_2.00	TS69_2.00	M02224_2.00	MS64_2.00	NCU03266	NCU03266	Neurospora_crassa	D	Homeodomain	Homeobox	1	0.598692764790911	pTH8814	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T230062_2.00	F223_2.00	TS69_2.00	M02225_2.00	MS64_2.00	NCU03593	kal-1	Neurospora_crassa	D	Homeodomain	Homeobox	1	0.598692764790911	pTH8911	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T230063_2.00	F223_2.00	TS69_2.00	.	.	NCU05257	NCU05257	Neurospora_crassa	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T230064_2.00	F223_2.00	TS69_2.00	M02226_2.00	MS64_2.00	NCU09556	NCU09556	Neurospora_crassa	D	Homeodomain	Homeobox	1	0.598692764790911	pTH8955	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T243451_2.00	F238_2.00	TS69_2.00	M00061_2.00	MS01_2.00	NCU02413	rrg-2	Neurospora_crassa	I	HSF	HSF_DNA-bind	1	0.318226806610659	SKN7_2117	PBM	Badis08	PBM	Badis	2008	19111667	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T243451_2.00	F238_2.00	TS69_2.00	M01555_2.00	MS63_2.00	NCU02413	rrg-2	Neurospora_crassa	I	HSF	HSF_DNA-bind	1	0.318226806610659	Skn7	PBM	Zhu09	PBM	Zhu	2009	19158363	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T243451_2.00	F238_2.00	TS69_2.00	M07490_2.00	MS31_2.00	NCU02413	rrg-2	Neurospora_crassa	I	HSF	HSF_DNA-bind	1	0.318226806610659	MA0381.1	PBM, CSA and or DIP-chip	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T243451_2.00	F238_2.00	TS69_2.00	M08582_2.00	MS13_2.00	NCU02413	rrg-2	Neurospora_crassa	I	HSF	HSF_DNA-bind	1	0.318226806610659	YHR206W_380	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T243451_2.00	F238_2.00	TS69_2.00	M08583_2.00	MS13_2.00	NCU02413	rrg-2	Neurospora_crassa	I	HSF	HSF_DNA-bind	1	0.318226806610659	YHR206W_583	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T243452_2.00	F238_2.00	TS69_2.00	.	.	NCU08480	hsf-2	Neurospora_crassa	N	HSF	HSF_DNA-bind	1	0.318226806610659	.	.	.	.	.	.	.	.	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T243453_2.00	F238_2.00	TS69_2.00	M02249_2.00	MS64_2.00	NCU08512	hsf-1	Neurospora_crassa	D	HSF	HSF_DNA-bind	1	0.318226806610659	pTH8857	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T243893_2.00	F242_2.00	TS69_2.00	.	.	NCU07312	NCU07312	Neurospora_crassa	N	ICP4	Herpes_ICP4_N	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259229_2.00	F256_2.00	TS69_2.00	M01557_2.00	MS63_2.00	NCU02558	NCU02558	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	Smp1	PBM	Zhu09	PBM	Zhu	2009	19158363	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259229_2.00	F256_2.00	TS69_2.00	M08459_2.00	MS31_2.00	NCU02558	NCU02558	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	MA0369.1	COMPILED	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259229_2.00	F256_2.00	TS69_2.00	M08587_2.00	MS13_2.00	NCU02558	NCU02558	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	YBR182C_864	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259229_2.00	F256_2.00	TS69_2.00	M08590_2.00	MS13_2.00	NCU02558	NCU02558	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	YPL089C_419	Misc	DeBoer11	Misc	DeBoer	2011	22102575	June 2011	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M00178_2.00	MS02_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	Srf_3509	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M00684_2.00	MS10_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	pTH10822	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M01558_2.00	MS63_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	Mcm1	PBM	Zhu09	PBM	Zhu	2009	19158363	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M02283_2.00	MS64_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	pTH5539	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M03341_2.00	MS33_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	SRF_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M03342_2.00	MS33_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	SRF_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M03915_2.00	MS45_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	bs_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M03916_2.00	MS45_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	bs_2	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M05553_2.00	MS62_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	SRF_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M05554_2.00	MS62_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	SRF_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M07981_2.00	MS18_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	GM12878_SRF_HudsonAlpha	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M07982_2.00	MS18_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	H1-hESC_SRF_HudsonAlpha	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M07983_2.00	MS18_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	HepG2_SRF_HudsonAlpha	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T259230_2.00	F256_2.00	TS69_2.00	M07984_2.00	MS18_2.00	NCU07430	NCU07430	Neurospora_crassa	I	MADS box	SRF-TF	1	0.7	K562_SRF_HudsonAlpha	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SequenceIdentity	True	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
